,Start (ET),Away?,Opponent,TeamPts,OppPts,Team,TeamName,Location,PreviousLocation,DistanceFromPrevious,Datetime,DaysBetweenGames,SeasonAveragePPG,PTSoverAVG
6627,19:00:00,,Brooklyn Nets,108.0,96.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[40.6593864, -111.8650787]",1379.3711657580764,2019-03-13 19:00:00,1.9166666666666667,111.27160493827161,-3.271604938271608
6628,19:00:00,@,Indiana Pacers,106.0,108.0,OKC,Oklahoma City Thunder,"[39.7683331, -86.1583502]","[35.46756, -97.516426]",1106.9801790253352,2019-03-14 19:00:00,1.0,111.27160493827161,-5.271604938271608
6629,20:30:00,,Golden State Warriors,88.0,110.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[39.7683331, -86.1583502]",1106.9801790253352,2019-03-16 20:30:00,2.0625,111.27160493827161,-23.271604938271608
6630,20:00:00,,Miami Heat,107.0,116.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[35.46756, -97.516426]",0.0,2019-03-18 20:00:00,1.9791666666666667,111.27160493827161,-4.271604938271608
6631,21:30:00,,Toronto Raptors,114.0,123.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[35.46756, -97.516426]",0.0,2019-03-20 21:30:00,2.0625,111.27160493827161,2.728395061728392
6632,19:30:00,@,Toronto Raptors,116.0,109.0,OKC,Oklahoma City Thunder,"[43.6534817, -79.3839347]","[35.46756, -97.516426]",1794.423140549289,2019-03-22 19:30:00,1.9166666666666667,111.27160493827161,4.728395061728392
6633,20:00:00,@,Memphis Grizzlies,103.0,115.0,OKC,Oklahoma City Thunder,"[35.149532, -90.048981]","[43.6534817, -79.3839347]",1313.7954557414548,2019-03-25 20:00:00,3.0208333333333335,111.27160493827161,-8.271604938271608
6634,20:00:00,,Indiana Pacers,107.0,99.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[35.149532, -90.048981]",677.9356472031798,2019-03-27 20:00:00,2.0,111.27160493827161,-4.271604938271608
6635,20:00:00,,Denver Nuggets,105.0,115.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[35.46756, -97.516426]",0.0,2019-03-29 20:00:00,2.0,111.27160493827161,-6.271604938271608
6636,15:30:00,,Dallas Mavericks,103.0,106.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[35.46756, -97.516426]",0.0,2019-03-31 15:30:00,1.8125,111.27160493827161,-8.271604938271608
6637,20:00:00,,Los Angeles Lakers,119.0,103.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[35.46756, -97.516426]",0.0,2019-04-02 20:00:00,2.1875,111.27160493827161,7.728395061728392
6638,20:00:00,,Detroit Pistons,123.0,110.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[35.46756, -97.516426]",0.0,2019-04-05 20:00:00,3.0000000000000004,111.27160493827161,11.728395061728392
6639,15:30:00,@,Minnesota Timberwolves,132.0,126.0,OKC,Oklahoma City Thunder,"[44.9788262, -93.274851]","[35.46756, -97.516426]",1116.1008679231038,2019-04-07 15:30:00,1.8125,111.27160493827161,20.728395061728392
6640,21:30:00,,Houston Rockets,112.0,111.0,OKC,Oklahoma City Thunder,"[35.46756, -97.516426]","[44.9788262, -93.274851]",1116.1008679231038,2019-04-09 21:30:00,2.25,111.27160493827161,0.7283950617283921
6641,20:00:00,@,Milwaukee Bucks,127.0,116.0,OKC,Oklahoma City Thunder,"[43.038902, -87.906471]","[35.46756, -97.516426]",1178.174362725275,2019-04-10 20:00:00,0.9375,111.27160493827161,15.728395061728392
6804,19:30:00,@,Brooklyn Nets,121.0,126.0,ORL,Orlando Magic,"[40.678177, -73.94416]","[28.5421109, -81.3790304]",1508.8907164628324,2017-10-20 19:30:00,2.0208333333333335,105.30246913580247,15.697530864197532
6805,20:00:00,@,Cleveland Cavaliers,114.0,93.0,ORL,Orlando Magic,"[41.5051613, -81.6934446]","[40.678177, -73.94416]",655.2499875592641,2017-10-21 20:00:00,1.0208333333333333,105.30246913580247,8.697530864197532
6806,19:00:00,,Brooklyn Nets,125.0,121.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[41.5051613, -81.6934446]",1440.8015685308696,2017-10-24 19:00:00,2.9583333333333335,105.30246913580247,19.69753086419753
6807,19:00:00,,San Antonio Spurs,114.0,87.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-10-27 19:00:00,3.0000000000000004,105.30246913580247,8.697530864197532
6808,18:00:00,@,Charlotte Hornets,113.0,120.0,ORL,Orlando Magic,"[35.2272086, -80.8430827]","[28.5421109, -81.3790304]",744.5973101181996,2017-10-29 18:00:00,1.9583333333333333,105.30246913580247,7.697530864197532
6809,20:00:00,@,New Orleans Pelicans,115.0,99.0,ORL,Orlando Magic,"[29.9499323, -90.0701156]","[35.2272086, -80.8430827]",1043.3735284678378,2017-10-30 20:00:00,1.0833333333333333,105.30246913580247,9.697530864197532
6810,20:00:00,@,Memphis Grizzlies,101.0,99.0,ORL,Orlando Magic,"[35.149532, -90.048981]","[29.9499323, -90.0701156]",577.8094928919012,2017-11-01 20:00:00,2.0,105.30246913580247,-4.302469135802468
6811,19:00:00,,Chicago Bulls,83.0,105.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[35.149532, -90.048981]",1098.625992813803,2017-11-03 19:00:00,1.9583333333333333,105.30246913580247,-22.30246913580247
6812,18:00:00,,Boston Celtics,88.0,104.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-11-05 18:00:00,1.9583333333333333,105.30246913580247,-17.30246913580247
6813,19:00:00,,New York Knicks,112.0,99.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-11-08 19:00:00,3.0416666666666665,105.30246913580247,6.697530864197532
6814,21:00:00,@,Phoenix Suns,128.0,112.0,ORL,Orlando Magic,"[33.4484367, -112.0741417]","[28.5421109, -81.3790304]",2963.1923687541057,2017-11-10 21:00:00,2.0833333333333335,105.30246913580247,22.69753086419753
6815,21:00:00,@,Denver Nuggets,107.0,125.0,ORL,Orlando Magic,"[39.7392364, -104.9848623]","[33.4484367, -112.0741417]",942.0775007151597,2017-11-11 21:00:00,1.0,105.30246913580247,1.6975308641975317
6816,22:30:00,@,Golden State Warriors,100.0,110.0,ORL,Orlando Magic,"[37.8044557, -122.2713563]","[39.7392364, -104.9848623]",1510.601790584892,2017-11-13 22:30:00,2.0625,105.30246913580247,-5.302469135802468
6817,22:00:00,@,Portland Trail Blazers,94.0,99.0,ORL,Orlando Magic,"[45.5202471, -122.6741949]","[37.8044557, -122.2713563]",858.0668352482511,2017-11-15 22:00:00,1.9791666666666667,105.30246913580247,-11.302469135802468
6818,19:00:00,,Utah Jazz,85.0,125.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[45.5202471, -122.6741949]",4061.460014701965,2017-11-18 19:00:00,2.8750000000000004,105.30246913580247,-20.30246913580247
6819,19:00:00,,Indiana Pacers,97.0,105.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-11-20 19:00:00,2.0,105.30246913580247,-8.302469135802468
6820,20:00:00,@,Minnesota Timberwolves,118.0,124.0,ORL,Orlando Magic,"[44.9788262, -93.274851]","[28.5421109, -81.3790304]",2106.107582988489,2017-11-22 20:00:00,2.0416666666666665,105.30246913580247,12.697530864197532
6821,19:30:00,@,Boston Celtics,103.0,118.0,ORL,Orlando Magic,"[42.3602534, -71.0582912]","[44.9788262, -93.274851]",1803.4581097728703,2017-11-24 19:30:00,1.9791666666666667,105.30246913580247,-2.3024691358024683
6822,19:00:00,@,Philadelphia 76ers,111.0,130.0,ORL,Orlando Magic,"[39.952583, -75.165222]","[42.3602534, -71.0582912]",435.4063338580781,2017-11-25 19:00:00,0.9791666666666666,105.30246913580247,5.697530864197532
6823,19:00:00,@,Indiana Pacers,109.0,121.0,ORL,Orlando Magic,"[39.7683331, -86.1583502]","[39.952583, -75.165222]",937.3495884802475,2017-11-27 19:00:00,2.0,105.30246913580247,3.6975308641975317
6824,19:00:00,,Oklahoma City Thunder,121.0,108.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[39.7683331, -86.1583502]",1322.0977938896538,2017-11-29 19:00:00,2.0,105.30246913580247,15.697530864197532
6825,19:00:00,,Golden State Warriors,112.0,133.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-12-01 19:00:00,2.0,105.30246913580247,6.697530864197532
6826,15:30:00,@,New York Knicks,105.0,100.0,ORL,Orlando Magic,"[40.75054931640625, -73.99356079101562]","[28.5421109, -81.3790304]",1513.9333842382478,2017-12-03 15:30:00,1.8541666666666667,105.30246913580247,-0.30246913580246826
6827,19:00:00,@,Charlotte Hornets,94.0,104.0,ORL,Orlando Magic,"[35.2272086, -80.8430827]","[40.75054931640625, -73.99356079101562]",857.6961410543952,2017-12-04 19:00:00,1.1458333333333333,105.30246913580247,-11.302469135802468
6828,19:00:00,,Atlanta Hawks,110.0,106.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[35.2272086, -80.8430827]",744.5973101181996,2017-12-06 19:00:00,2.0,105.30246913580247,4.697530864197532
6829,19:00:00,,Denver Nuggets,89.0,103.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-12-08 19:00:00,2.0,105.30246913580247,-16.30246913580247
6830,19:30:00,@,Atlanta Hawks,110.0,117.0,ORL,Orlando Magic,"[33.7489924, -84.3902644]","[28.5421109, -81.3790304]",645.5163549062172,2017-12-09 19:30:00,1.0208333333333333,105.30246913580247,4.697530864197532
6831,19:00:00,,Los Angeles Clippers,95.0,106.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[33.7489924, -84.3902644]",645.5163549062172,2017-12-13 19:00:00,3.9791666666666665,105.30246913580247,-10.302469135802468
6832,19:00:00,,Portland Trail Blazers,88.0,95.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-12-15 19:00:00,2.0,105.30246913580247,-17.30246913580247
6833,16:00:00,@,Detroit Pistons,110.0,114.0,ORL,Orlando Magic,"[42.3315509, -83.0466403]","[28.5421109, -81.3790304]",1539.6830134130716,2017-12-17 16:00:00,1.875,105.30246913580247,4.697530864197532
6834,20:00:00,@,Chicago Bulls,94.0,112.0,ORL,Orlando Magic,"[41.8810409, -87.6711385]","[42.3315509, -83.0466403]",384.48525276836034,2017-12-20 20:00:00,3.1666666666666665,105.30246913580247,-11.302469135802468
6835,19:00:00,,New Orleans Pelicans,97.0,111.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[41.8810409, -87.6711385]",1587.3696073505798,2017-12-22 19:00:00,1.9583333333333333,105.30246913580247,-8.302469135802468
6836,19:00:00,@,Washington Wizards,103.0,130.0,ORL,Orlando Magic,"[38.8950368, -77.0365427]","[28.5421109, -81.3790304]",1218.0467708794054,2017-12-23 19:00:00,1.0,105.30246913580247,-2.3024691358024683
6837,19:30:00,@,Miami Heat,89.0,107.0,ORL,Orlando Magic,"[25.7741728, -80.19362]","[38.8950368, -77.0365427]",1487.5981510852178,2017-12-26 19:30:00,3.0208333333333335,105.30246913580247,-16.30246913580247
6838,19:00:00,,Detroit Pistons,102.0,89.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[25.7741728, -80.19362]",329.15397418736865,2017-12-28 19:00:00,1.9791666666666667,105.30246913580247,-3.3024691358024683
6839,19:00:00,,Miami Heat,111.0,117.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2017-12-30 19:00:00,2.0,105.30246913580247,5.697530864197532
6840,19:30:00,@,Brooklyn Nets,95.0,98.0,ORL,Orlando Magic,"[40.678177, -73.94416]","[28.5421109, -81.3790304]",1508.8907164628324,2018-01-01 19:30:00,2.0208333333333335,105.30246913580247,-10.302469135802468
6841,19:00:00,,Houston Rockets,98.0,116.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[40.678177, -73.94416]",1508.8907164628324,2018-01-03 19:00:00,1.9791666666666667,105.30246913580247,-7.302469135802468
6842,19:00:00,,Cleveland Cavaliers,127.0,131.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-01-06 19:00:00,3.0000000000000004,105.30246913580247,21.69753086419753
6843,20:30:00,@,Dallas Mavericks,99.0,114.0,ORL,Orlando Magic,"[32.7762719, -96.7968559]","[28.5421109, -81.3790304]",1545.3350954282216,2018-01-09 20:30:00,3.0625,105.30246913580247,-6.302469135802468
6844,20:00:00,@,Milwaukee Bucks,103.0,110.0,ORL,Orlando Magic,"[43.038902, -87.906471]","[32.7762719, -96.7968559]",1379.5474618217843,2018-01-10 20:00:00,0.9791666666666666,105.30246913580247,-2.3024691358024683
6845,19:00:00,@,Washington Wizards,119.0,125.0,ORL,Orlando Magic,"[38.8950368, -77.0365427]","[43.038902, -87.906471]",1020.6341751361059,2018-01-12 19:00:00,1.9583333333333333,105.30246913580247,13.697530864197532
6846,19:00:00,,Minnesota Timberwolves,108.0,102.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[38.8950368, -77.0365427]",1218.0467708794054,2018-01-16 19:00:00,4.0,105.30246913580247,2.6975308641975317
6847,19:00:00,@,Cleveland Cavaliers,103.0,104.0,ORL,Orlando Magic,"[41.5051613, -81.6934446]","[28.5421109, -81.3790304]",1440.8015685308696,2018-01-18 19:00:00,2.0,105.30246913580247,-2.3024691358024683
6848,13:00:00,@,Boston Celtics,103.0,95.0,ORL,Orlando Magic,"[42.3602534, -71.0582912]","[41.5051613, -81.6934446]",883.7318586372995,2018-01-21 13:00:00,2.7500000000000004,105.30246913580247,-2.3024691358024683
6849,19:00:00,,Sacramento Kings,99.0,105.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[42.3602534, -71.0582912]",1794.2279057123308,2018-01-23 19:00:00,2.25,105.30246913580247,-6.302469135802468
6850,19:00:00,@,Indiana Pacers,112.0,114.0,ORL,Orlando Magic,"[39.7683331, -86.1583502]","[28.5421109, -81.3790304]",1322.0977938896538,2018-01-27 19:00:00,4.0,105.30246913580247,6.697530864197532
6851,20:00:00,@,Houston Rockets,107.0,114.0,ORL,Orlando Magic,"[29.7589382, -95.3676974]","[39.7683331, -86.1583502]",1392.5233318329335,2018-01-30 20:00:00,3.0416666666666665,105.30246913580247,1.6975308641975317
6852,19:00:00,,Los Angeles Lakers,127.0,105.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[29.7589382, -95.3676974]",1363.4736332313018,2018-01-31 19:00:00,0.9583333333333334,105.30246913580247,21.69753086419753
6853,19:00:00,,Washington Wizards,98.0,115.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-02-03 19:00:00,3.0000000000000004,105.30246913580247,-7.302469135802468
6854,19:30:00,@,Miami Heat,111.0,109.0,ORL,Orlando Magic,"[25.7741728, -80.19362]","[28.5421109, -81.3790304]",329.15397418736865,2018-02-05 19:30:00,2.0208333333333335,105.30246913580247,5.697530864197532
6855,19:00:00,,Cleveland Cavaliers,116.0,98.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[25.7741728, -80.19362]",329.15397418736865,2018-02-06 19:00:00,0.9791666666666666,105.30246913580247,10.697530864197532
6856,19:00:00,,Atlanta Hawks,100.0,98.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-02-08 19:00:00,2.0,105.30246913580247,-5.302469135802468
6857,19:00:00,,Milwaukee Bucks,104.0,111.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-02-10 19:00:00,2.0,105.30246913580247,-1.3024691358024683
6858,20:00:00,@,Chicago Bulls,101.0,105.0,ORL,Orlando Magic,"[41.8810409, -87.6711385]","[28.5421109, -81.3790304]",1587.3696073505798,2018-02-12 20:00:00,2.0416666666666665,105.30246913580247,-4.302469135802468
6859,19:00:00,,Charlotte Hornets,102.0,104.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[41.8810409, -87.6711385]",1587.3696073505798,2018-02-14 19:00:00,1.9583333333333333,105.30246913580247,-3.3024691358024683
6860,19:00:00,,New York Knicks,113.0,120.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-02-22 19:00:00,8.0,105.30246913580247,7.697530864197532
6861,17:00:00,@,Philadelphia 76ers,105.0,116.0,ORL,Orlando Magic,"[39.952583, -75.165222]","[28.5421109, -81.3790304]",1389.573584161454,2018-02-24 17:00:00,1.9166666666666667,105.30246913580247,-0.30246913580246826
6862,20:00:00,@,Oklahoma City Thunder,105.0,112.0,ORL,Orlando Magic,"[35.46756, -97.516426]","[39.952583, -75.165222]",2021.2590718926065,2018-02-26 20:00:00,2.125,105.30246913580247,-0.30246913580246826
6863,19:00:00,,Toronto Raptors,104.0,117.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[35.46756, -97.516426]",1701.2801651225484,2018-02-28 19:00:00,1.9583333333333333,105.30246913580247,-1.3024691358024683
6864,19:00:00,,Detroit Pistons,115.0,106.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-02 19:00:00,2.0,105.30246913580247,9.697530864197532
6865,19:00:00,,Memphis Grizzlies,107.0,100.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-03 19:00:00,1.0,105.30246913580247,1.6975308641975317
6866,21:00:00,@,Utah Jazz,80.0,94.0,ORL,Orlando Magic,"[40.6593864, -111.8650787]","[28.5421109, -81.3790304]",3075.449725567597,2018-03-05 21:00:00,2.0833333333333335,105.30246913580247,-25.30246913580247
6867,22:30:00,@,Los Angeles Lakers,107.0,108.0,ORL,Orlando Magic,"[34.0536909, -118.242766]","[40.6593864, -111.8650787]",924.7226349214217,2018-03-07 22:30:00,2.0625,105.30246913580247,1.6975308641975317
6868,22:00:00,@,Sacramento Kings,88.0,94.0,ORL,Orlando Magic,"[38.5810606, -121.4938951]","[34.0536909, -118.242766]",581.1464879377048,2018-03-09 22:00:00,1.9791666666666667,105.30246913580247,-17.30246913580247
6869,22:30:00,@,Los Angeles Clippers,105.0,113.0,ORL,Orlando Magic,"[34.0536909, -118.242766]","[38.5810606, -121.4938951]",581.1464879377048,2018-03-10 22:30:00,1.0208333333333333,105.30246913580247,-0.30246913580246826
6870,20:30:00,@,San Antonio Spurs,72.0,108.0,ORL,Orlando Magic,"[29.4246002, -98.4951405]","[34.0536909, -118.242766]",1932.337059257444,2018-03-13 20:30:00,2.916666666666667,105.30246913580247,-33.30246913580247
6871,19:00:00,,Milwaukee Bucks,126.0,117.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[29.4246002, -98.4951405]",1665.2167291513736,2018-03-14 19:00:00,0.9375,105.30246913580247,20.69753086419753
6872,19:00:00,,Boston Celtics,83.0,92.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-16 19:00:00,2.0,105.30246913580247,-22.30246913580247
6873,19:00:00,,Toronto Raptors,86.0,93.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-20 19:00:00,4.0,105.30246913580247,-19.30246913580247
6874,19:00:00,,Philadelphia 76ers,98.0,118.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-22 19:00:00,2.0,105.30246913580247,-7.302469135802468
6875,19:00:00,,Phoenix Suns,105.0,99.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-24 19:00:00,2.0,105.30246913580247,-0.30246913580246826
6876,19:00:00,,Brooklyn Nets,104.0,111.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-28 19:00:00,4.0,105.30246913580247,-1.3024691358024683
6877,19:00:00,,Chicago Bulls,82.0,90.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-03-30 19:00:00,2.0,105.30246913580247,-23.30246913580247
6878,18:00:00,@,Atlanta Hawks,88.0,94.0,ORL,Orlando Magic,"[33.7489924, -84.3902644]","[28.5421109, -81.3790304]",645.5163549062172,2018-04-01 18:00:00,1.9583333333333333,105.30246913580247,-17.30246913580247
6879,19:30:00,@,New York Knicks,97.0,73.0,ORL,Orlando Magic,"[40.75054931640625, -73.99356079101562]","[33.7489924, -84.3902644]",1203.0736167696073,2018-04-03 19:30:00,2.0625,105.30246913580247,-8.302469135802468
6880,19:00:00,,Dallas Mavericks,105.0,100.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[40.75054931640625, -73.99356079101562]",1513.9333842382478,2018-04-04 19:00:00,0.9791666666666666,105.30246913580247,-0.30246913580246826
6881,19:00:00,,Charlotte Hornets,100.0,137.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-04-06 19:00:00,2.0,105.30246913580247,-5.302469135802468
6882,18:00:00,@,Toronto Raptors,101.0,112.0,ORL,Orlando Magic,"[43.6534817, -79.3839347]","[28.5421109, -81.3790304]",1688.6371717455252,2018-04-08 18:00:00,1.9583333333333333,105.30246913580247,-4.302469135802468
6883,20:00:00,@,Milwaukee Bucks,86.0,102.0,ORL,Orlando Magic,"[43.038902, -87.906471]","[43.6534817, -79.3839347]",691.7940712706413,2018-04-09 20:00:00,1.0833333333333333,105.30246913580247,-19.30246913580247
6884,20:00:00,,Washington Wizards,101.0,92.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[43.038902, -87.906471]",1713.6244748611734,2018-04-11 20:00:00,2.0,105.30246913580247,-4.302469135802468
6885,19:00:00,,Charlotte Hornets,88.0,120.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-10-19 19:00:00,2.0,105.30246913580247,-17.30246913580247
6886,19:30:00,@,Philadelphia 76ers,115.0,116.0,ORL,Orlando Magic,"[39.952583, -75.165222]","[28.5421109, -81.3790304]",1389.573584161454,2018-10-20 19:30:00,1.0208333333333333,105.30246913580247,9.697530864197532
6887,19:30:00,@,Boston Celtics,93.0,90.0,ORL,Orlando Magic,"[42.3602534, -71.0582912]","[39.952583, -75.165222]",435.4063338580781,2018-10-22 19:30:00,2.0,105.30246913580247,-12.302469135802468
6888,19:00:00,,Portland Trail Blazers,114.0,128.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[42.3602534, -71.0582912]",1794.2279057123308,2018-10-25 19:00:00,2.979166666666667,105.30246913580247,8.697530864197532
6889,20:30:00,@,Milwaukee Bucks,91.0,113.0,ORL,Orlando Magic,"[43.038902, -87.906471]","[28.5421109, -81.3790304]",1713.6244748611734,2018-10-27 20:30:00,2.0625,105.30246913580247,-14.302469135802468
6890,19:00:00,,Sacramento Kings,99.0,107.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[43.038902, -87.906471]",1713.6244748611734,2018-10-30 19:00:00,2.9375000000000004,105.30246913580247,-6.302469135802468
6891,19:00:00,,Los Angeles Clippers,95.0,120.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-11-02 19:00:00,3.0000000000000004,105.30246913580247,-10.302469135802468
6892,19:00:00,@,San Antonio Spurs,117.0,110.0,ORL,Orlando Magic,"[29.4246002, -98.4951405]","[28.5421109, -81.3790304]",1665.2167291513736,2018-11-04 19:00:00,2.0,105.30246913580247,11.697530864197532
6893,19:00:00,,Cleveland Cavaliers,102.0,100.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[29.4246002, -98.4951405]",1665.2167291513736,2018-11-05 19:00:00,1.0,105.30246913580247,-3.3024691358024683
6894,19:00:00,,Detroit Pistons,96.0,103.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-11-07 19:00:00,2.0,105.30246913580247,-9.302469135802468
6895,19:00:00,,Washington Wizards,117.0,108.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-11-09 19:00:00,2.0,105.30246913580247,11.697530864197532
6896,19:30:00,@,New York Knicks,115.0,89.0,ORL,Orlando Magic,"[40.75054931640625, -73.99356079101562]","[28.5421109, -81.3790304]",1513.9333842382478,2018-11-11 19:30:00,2.0208333333333335,105.30246913580247,9.697530864197532
6897,19:00:00,@,Washington Wizards,109.0,117.0,ORL,Orlando Magic,"[38.8950368, -77.0365427]","[40.75054931640625, -73.99356079101562]",331.57307532768215,2018-11-12 19:00:00,0.9791666666666666,105.30246913580247,3.6975308641975317
6898,19:00:00,,Philadelphia 76ers,111.0,106.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[38.8950368, -77.0365427]",1218.0467708794054,2018-11-14 19:00:00,2.0,105.30246913580247,5.697530864197532
6899,19:00:00,,Los Angeles Lakers,130.0,117.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-11-17 19:00:00,3.0000000000000004,105.30246913580247,24.69753086419753
6900,18:00:00,,New York Knicks,131.0,117.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-11-18 18:00:00,0.9583333333333334,105.30246913580247,25.69753086419753
6901,19:00:00,,Toronto Raptors,91.0,93.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-11-20 19:00:00,2.0416666666666665,105.30246913580247,-14.302469135802468
6902,21:00:00,@,Denver Nuggets,87.0,112.0,ORL,Orlando Magic,"[39.7392364, -104.9848623]","[28.5421109, -81.3790304]",2490.976877536189,2018-11-23 21:00:00,3.0833333333333335,105.30246913580247,-18.30246913580247
6903,15:30:00,@,Los Angeles Lakers,108.0,104.0,ORL,Orlando Magic,"[34.0536909, -118.242766]","[39.7392364, -104.9848623]",1334.9429568993996,2018-11-25 15:30:00,1.7708333333333333,105.30246913580247,2.6975308641975317
6904,22:30:00,@,Golden State Warriors,110.0,116.0,ORL,Orlando Magic,"[37.8044557, -122.2713563]","[34.0536909, -118.242766]",552.2639542902898,2018-11-26 22:30:00,1.2916666666666667,105.30246913580247,4.697530864197532
6905,22:00:00,@,Portland Trail Blazers,112.0,115.0,ORL,Orlando Magic,"[45.5202471, -122.6741949]","[37.8044557, -122.2713563]",858.0668352482511,2018-11-28 22:00:00,1.9791666666666667,105.30246913580247,6.697530864197532
6906,21:00:00,@,Phoenix Suns,99.0,85.0,ORL,Orlando Magic,"[33.4484367, -112.0741417]","[45.5202471, -122.6741949]",1617.349040840691,2018-11-30 21:00:00,1.9583333333333333,105.30246913580247,-6.302469135802468
6907,19:30:00,@,Miami Heat,105.0,90.0,ORL,Orlando Magic,"[25.7741728, -80.19362]","[33.4484367, -112.0741417]",3181.9460440364433,2018-12-04 19:30:00,3.9375,105.30246913580247,-0.30246913580246826
6908,19:00:00,,Denver Nuggets,118.0,124.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[25.7741728, -80.19362]",329.15397418736865,2018-12-05 19:00:00,0.9791666666666666,105.30246913580247,12.697530864197532
6909,19:00:00,,Indiana Pacers,90.0,112.0,ORL,Orlando Magic,"[28.5421109, -81.3790304]","[28.5421109, -81.3790304]",0.0,2018-12-07 19:00:00,2.0,105.30246913580247,-15.302469135802468
